date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:35	45027/45027	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:30%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/416/BISUTA-FUEZA-SERGE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/416/BISUTA-FUEZA-SERGE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:35	268683/268683	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:30%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/179/BILOSO-MOYENE-APOLLINAIRE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/179/BILOSO-MOYENE-APOLLINAIRE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:38	81946/81946	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:33%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=2	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs45f5.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:38	82042/82042	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:34%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=3	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursfaa0.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:39	81857/81857	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:36%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=5	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursf9da.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:39	81657/81657	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:35%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=4	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs364a.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:40	82272/82272	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:36%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=7	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs3edf.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:40	82257/82257	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:36%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=6	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs9a61.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:41	82568/82568	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:37%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=8	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursfe11.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:42	81946/81946	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:37%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=9	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurse2d1.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:42	82107/82107	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:38%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=10	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs1512.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:42	82152/82152	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:38%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=16	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursa1a8.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:43	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.791.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:43	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.792.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:43	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.793.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:43	56866/56866	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:39%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5&page=17	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs2e04.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=5)
19:57:43	39714/39714	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:39%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/1192/BAMFUMU-MUSASA-HENRI-BONARD	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/1192/BAMFUMU-MUSASA-HENRI-BONARD.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:43	59706/59706	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:40%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/13/BILONDA-KOLELA-FRANCOISE-DOLLY	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/13/BILONDA-KOLELA-FRANCOISE-DOLLY.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:44	39367/39367	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:40%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/434/BUMOKO-MAKILA-MABE-GUY	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/434/BUMOKO-MAKILA-MABE-GUY.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:44	3538/3538	---M--	200	added ('OK')	image/jpeg	etag:%22dd2-64a45ac629e0a%22	https://www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1708686637.jpg	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1708686637.jpg	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:44	39208/39208	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:41%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/33/BUNGU-MWIMBA-ROGER	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/33/BUNGU-MWIMBA-ROGER.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:45	40052/40052	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:41%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/1003/DIBUNGI-LUSEBA-LUSEBA	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/1003/DIBUNGI-LUSEBA-LUSEBA.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:45	39509/39509	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:41%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/2631/DISASHI-DONGOLONGO-FISTON-PELERIN	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/2631/DISASHI-DONGOLONGO-FISTON-PELERIN.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:45	4531/4531	---M--	200	added ('OK')	image/jpeg	etag:%2211b3-64a45ac63133a%22	https://www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1710779064.jpg	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1710779064.jpg	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:46	81100/81100	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:42%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=2	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursc9ce.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:47	81026/81026	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:43%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=3	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs3c6c.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:47	81231/81231	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:43%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=4	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs8f89.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:48	81330/81330	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:44%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=5	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs3100.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:49	81589/81589	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:45%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=6	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurseade.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:49	81148/81148	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:45%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=7	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs95ca.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:49	81071/81071	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:45%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=8	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs6384.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:49	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7a4.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:49	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7a5.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:49	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7a6.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:50	80888/80888	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:46%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1&page=9	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs29c8.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=1)
19:57:50	45294/45294	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:46%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/308/ASOBE-MONZOMBO-MICHELINE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/308/ASOBE-MONZOMBO-MICHELINE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:50	79812/79812	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:46%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/54/BANZA-NSOMWE-A-NFUNKWA-E-EUSTACHE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/54/BANZA-NSOMWE-A-NFUNKWA-E-EUSTACHE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:50	19410/19410	---M--	200	added ('OK')	image/png	etag:%224bd2-64a45ac666e98%22	https://www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1718555190.png	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1718555190.png	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:50	87001/87001	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:47%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/411/BATAMBA-BALEMBU-ANTOINE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/411/BATAMBA-BALEMBU-ANTOINE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:52	41920/41920	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:47%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/181/BOFAMBU-NKOMBE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/181/BOFAMBU-NKOMBE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:52	47881/47881	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:48%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/2983/BOKELO-GOLE-BENI	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/2983/BOKELO-GOLE-BENI.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:52	4285/4285	---M--	200	added ('OK')	image/jpeg	etag:%2210bd-64a45ac6d7374%22	https://www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1757157472.jpg	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1757157472.jpg	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:53	53557/53557	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:49%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/351/BUKABAU-BABUYA-RUTH	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/351/BUKABAU-BABUYA-RUTH.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:53	91178/91178	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:48%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/184/BONGELI-YEIKELO-YA-ATO-EMILE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/184/BONGELI-YEIKELO-YA-ATO-EMILE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:53	62769/62769	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:49%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/354/BUKAKA-BUNTANGU-JACQUELINE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/354/BUKAKA-BUNTANGU-JACQUELINE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:53	39310/39310	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:50%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/70/BUMBA-MONGA-NGOY-ANTOINE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/70/BUMBA-MONGA-NGOY-ANTOINE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:55	80509/80509	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:50%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=2	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs43eb.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:55	81072/81072	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:51%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=3	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursfe2c.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:56	81479/81479	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:52%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=4	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs4371.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:56	81045/81045	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:52%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=5	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursc2c1.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:56	81740/81740	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:52%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=6	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs4d02.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:56	81194/81194	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:52%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=7	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs9496.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:56	80424/80424	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:53%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=8	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs25fd.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:57	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7ba.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:57	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7bb.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:57	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7bc.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:57	64485/64485	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:53%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19&page=9	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs59af.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=19)
19:57:57	62672/62672	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:53%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/170/BAKANDEJA-WA-MPUNGU	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/170/BAKANDEJA-WA-MPUNGU.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:57	4128/4128	---M--	200	added ('OK')	image/jpeg	etag:%221020-64a45ac6c6204%22	https://www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1741276078.jpg	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1741276078.jpg	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:57	66176/66176	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:54%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/2198/BARAKA-LUCUNGU-PRINCE	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/2198/BARAKA-LUCUNGU-PRINCE.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:58	42248/42248	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:54%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/1004/DIEMU-TSHIBAND-BAVON	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/1004/DIEMU-TSHIBAND-BAVON.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:58	4758/4758	---M--	200	added ('OK')	image/jpeg	etag:%221296-64a45ac624fea%22	https://www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1708507181.jpg	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/public/uploads/users_images/thumbnails/1708507181.jpg	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:58	52888/52888	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:54%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/986/BILOLO-KABUEBUE-BILLY-PAUL	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/986/BILOLO-KABUEBUE-BILLY-PAUL.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:59	57913/57913	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:55%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs/1011/EMINA-BE-OFURIYUA-JACQUES	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs/1011/EMINA-BE-OFURIYUA-JACQUES.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:57:59	81231/81231	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:55%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6&page=2	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs4b0e.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:58:00	80446/80446	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:56%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6&page=3	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheurs6cb8.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:58:00	80630/80630	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:56%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6&page=4	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursfa97.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:58:01	80520/80520	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Jul%202026%2018:57:57%20GMT	https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6&page=5	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr/OIPR/chercheursf4ec.html	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=6)
19:58:02	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7ca.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=25)
19:58:02	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7cb.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=25)
19:58:02	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/oipr	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/oipr.7cc.delayed	(from https://www.unikin.ac.cd/oipr/OIPR/chercheurs?axe_id=25)
